country,sector,step (tC02perM$),total (tC02perM$),counterfactual (tC02perM$),change (%),output (M$),counterfactual output (M$),sector name
ESP,85,14.37385136233957,65.28787289555532,55.639004302474326,-14.778959958638623,78406.26507053034,82486.61007447925,Education
ESP,86T88,8.55393351746995,104.81513836238342,86.82441625412075,-17.164240194066537,126491.51385034728,133402.5650174263,Health
ESP,90T93,12.036479496352149,103.33811234292422,87.23270285013152,-15.585159364385731,42371.19335056101,44372.836821353216,Entertainment
ESP,94T98,7.156782375589353,67.31660564019877,56.19523089294074,-16.520997518354946,47786.83800229942,50156.2355511018,Other service
EST,01T02,2084.6425905301267,3072.223040154912,2794.2423010945136,-9.048195245823749,2267.9725634875795,1590.9737698076397,Agriculture
EST,03,94.25392997457314,498.54163967776043,362.8721269797405,-27.213276063702892,106.09637181916656,109.49545348257355,Fishing
EST,05T06,2527.96240547991,3140.393564676036,2925.951516005657,-6.828508728411592,390.6328294240916,159.36242457661453,"Mining, energy"
EST,07T08,3909.461296331978,4588.3420896225625,4346.53165207196,-5.270104818415888,154.94556785918337,94.35996003581621,"Mining, non-energy"
EST,10T12,41.154823690305456,1111.9521664467006,787.9176336591336,-29.14104963912574,2016.774525012768,2029.0508114764948,Food products
EST,13T15,10.5038439570941,536.0419043740078,375.01092805341875,-30.040744017697975,666.4226952145772,711.5688795100417,Textiles
EST,16,254.1783584075064,1528.1066042174923,1193.5232083075819,-21.895291531786995,2803.745436536409,2332.127265241493,Wood
EST,17T18,106.4929359843254,1110.3397554770297,791.0861003172763,-28.752789728094896,600.9788293321174,570.4362605315202,Paper
EST,19,7410.189393134871,8869.78007064538,8427.87388731199,-4.9821549104231195,326.984193491656,44.94287213575561,Coke
EST,20,185.6595697691389,1142.457128625055,838.2383528786125,-26.628463171530058,552.8065271702478,584.0327049429844,Chemicals
EST,21,23.77408014588872,431.4407157067273,310.78601348119815,-27.96553450637802,42.06261583470481,45.81604226720115,Pharmaceuticals
EST,22,11.171886136305757,702.602564689797,489.0792146661549,-30.39034594442647,537.0624017104456,577.8447438100369,Plastics
EST,23,829.8596015125026,1684.514802727393,1413.0132699381782,-16.117491656922667,745.4957409330876,711.264186442704,Non-metallic minerals
EST,24,22.007111346195757,1241.1188577210476,811.6849436287366,-34.600547032283515,356.4465993105456,439.80972637253416,Basic metals
EST,25,6.109040407689529,750.8634084837909,499.66191863430987,-33.4550181845629,1636.918293650975,1697.9040005314478,Fabricated metals
EST,26,2.530998459653876,393.07788604061193,286.1389645343397,-27.205529820933123,1580.4039645867724,1631.4339900639875,Electronic
EST,27,3.3543544796248512,502.1749321215994,345.2546422015868,-31.248132848259146,894.3598591689445,963.84334114477,Electrical equipment
EST,28,5.346177776554724,578.9148189998634,389.4801160693097,-32.72237930578841,561.1485673290333,582.3942160504783,Machinery
EST,29T30,12.102546130118078,414.04590787519874,292.6369854078991,-29.322575143984906,661.017930771725,702.946540314979,Transport equipments
EST,31T33,19.428997037254828,617.7216343527723,440.32266408050856,-28.718270561809987,1647.0227433068446,1722.120964031186,Manufacturing nec
EST,35,5248.64912504089,6545.903737368337,6102.551739377662,-6.772968497225662,2083.964795401481,1191.0637190582463,Energy
EST,36T39,23.433865428767,746.8443982429985,487.17701347876067,-34.76860579996621,426.7328422789429,444.08064334298825,Water supply
EST,41T43,52.60756398313069,638.4221079320232,465.53699136207416,-27.08006418041481,5398.46323412862,5520.984644591217,Construction
EST,45T47,17.985473805289633,315.2707118774382,218.2994199606399,-30.75810351660448,6004.845975658232,6087.799072050517,"Wholesale, retail"
EST,49,325.60315380727354,696.4135614108077,573.7507197666204,-17.613505600852264,2134.500209452439,2094.8146348142045,Land transport
EST,50,1068.8038922201367,1488.234639034846,1356.4093250403243,-8.857831321545717,661.4871120383068,622.236614360828,Water transport
EST,51,103.92163758637682,762.467339036822,573.59081525225,-24.771752718374543,356.0374995943132,431.98414278105594,Air transport
EST,52,21.6184694640668,529.9917859014963,371.801188559855,-29.847745106570855,3052.9450805803845,3009.035625187502,Warehousing
EST,53,19.75885200996081,290.86506956345323,224.79913231874747,-22.713603026950352,202.44091093872888,212.04070042487712,Post
EST,55T56,9.9247916157185,553.1671836845242,371.7114430208157,-32.80305593239858,1309.8511790828034,1361.145433428441,Tourism
EST,58T60,11.639492919518586,296.57324063447317,210.13910448228052,-29.144280167448684,429.57197831319286,450.18131531938496,Media
EST,61,10.023020406546928,212.45707153312412,143.56850094624465,-32.424701183052434,798.1625972520704,834.6023372318066,Telecom
EST,62T63,11.03506901011843,152.47902327465238,109.18704386233559,-28.392088618207666,1812.4037087272693,1903.4479571167155,IT
EST,64T66,9.90614418416036,137.8054088910804,98.19365629201057,-28.74470089224033,1716.1066590553478,1767.218267898448,"Finance, insurance"
EST,68,10.521733459497296,268.6013499430442,182.3205694493776,-32.122243805536385,4181.82043570815,4290.466018919563,Real estate
EST,69T75,13.873935717498652,239.99344596864015,169.59636810428898,-29.332916813715784,2811.026430720075,2893.792225454841,R&D
EST,77T82,18.3491225330555,259.7357272995903,189.43437143341234,-27.066494316005034,1743.9526027663053,1772.1207164103469,Administration
EST,84,16.127370266274642,249.16769060431946,170.98711030170617,-31.376692585221562,2666.274742257333,2755.83738611695,Public sector
EST,85,13.922538091609065,304.70997516855635,199.56218766043975,-34.507497645901495,1795.6496032190553,1858.148811820408,Education
EST,86T88,11.85472214057841,254.45037259642712,174.9609881913034,-31.23964158276098,1771.44599012722,1834.3308624341303,Health
EST,90T93,16.657996671715495,413.3364662662764,276.67084559785303,-33.06401245042379,900.4684234010747,929.3779846820074,Entertainment
EST,94T98,13.295332319008567,463.9924042355749,310.63161798803975,-33.052434662200184,526.5005666681966,539.8967198664949,Other service
FIN,01T02,1152.3889784080368,1513.867880236606,1437.534502173839,-5.042274762500199,12294.858997673651,11293.636942242256,Agriculture
FIN,03,379.2889170089585,593.1888632578039,551.4814166569403,-7.031056916983502,261.01474512017364,250.90410690623423,Fishing
FIN,05T06,10189.474342516603,10651.244507323301,10499.938582026336,-1.4205469153668702,716.5526353549265,244.79151913077314,"Mining, energy"
FIN,07T08,68.33395019422926,511.703085899758,370.0151806637366,-27.689476405420365,2315.2343427039964,2342.6385763447665,"Mining, non-energy"
FIN,10T12,14.309084385676048,583.2721469293034,447.5689101012196,-23.265852405692186,13418.049319228245,13975.930320115576,Food products
FIN,13T15,7.612645430092384,277.33814632763017,210.4121945072085,-24.131534989550076,1182.243424135252,1228.9419225956358,Textiles
FIN,16,8.776769780655961,795.5219824457859,653.6612950954703,-17.8324031869205,7878.866905537458,7787.296448183213,Wood
FIN,17T18,118.06590784408148,705.6378652216343,581.5214423525448,-17.589252077636985,19472.17483844763,18440.819661992133,Paper
FIN,19,284.18753373637475,1113.06288896197,951.1561862560145,-14.546051648253936,11642.912615839969,11497.767576158147,Coke
FIN,20,323.8659424493107,828.2549681672812,700.3872911185014,-15.438202240032282,10198.47335913363,10174.972541320994,Chemicals
FIN,21,88.1974328497748,183.33454368242465,161.039852888232,-12.160660149683466,2607.785652806416,2740.383668812008,Pharmaceuticals
FIN,22,52.00432119531949,475.5149726426328,366.373325703438,-22.952305020523255,3692.000887366268,3941.9916629305767,Plastics
FIN,23,492.1218838555171,910.8148795116873,802.5185757612163,-11.8900455171013,3910.497427838425,4081.6263941049688,Non-metallic minerals
FIN,24,352.1331541048461,1060.656388745394,848.9685197659998,-19.958194871176985,11523.625261345862,12981.417777428907,Basic metals
FIN,25,2.359677960754848,445.31899234803825,313.76267665555076,-29.542040189848876,9323.30613155463,9853.947007331486,Fabricated metals
FIN,26,3.05666192218144,158.98688380957137,122.10217324338294,-23.199844969832597,10796.090912288062,11223.200255182517,Electronic
FIN,27,2.705605465311577,332.4655281681189,240.39776082894468,-27.692425090344415,6283.2516484595,6646.754622218577,Electrical equipment
FIN,28,2.5459736277629403,245.69310366162048,180.7867255300984,-26.417663810749048,18853.29819467767,19623.722119683855,Machinery
FIN,29T30,9.187675695517552,319.9586973959728,235.60455672760315,-26.364071786420325,4897.865520215784,5098.629503385709,Transport equipments
FIN,31T33,21.63724371142268,242.09583221008756,186.06655099495404,-23.143430724785077,6331.675227546441,6638.205458723149,Manufacturing nec
FIN,35,1557.277648829933,2261.428953863342,1937.478666980105,-14.32502605619392,11093.71858832007,9999.767363060255,Energy
FIN,36T39,19.13552072532133,234.59920796575918,181.0267549385981,-22.835734822676912,4860.071556711624,5102.563789225675,Water supply
FIN,41T43,34.47189300464398,335.91011197639745,262.15854242183275,-21.955745577479618,45689.3968598655,47441.59919975108,Construction
FIN,45T47,5.5192360059588985,148.91193957025928,116.24071050865457,-21.93996610069661,40404.14284861815,41194.4045334466,"Wholesale, retail"
FIN,49,168.37870625260956,397.0598794147322,352.5808545279176,-11.202094996950294,12703.50656330007,12858.27297053396,Land transport
FIN,50,1124.6315537666935,1400.6552514909022,1346.5882217029796,-3.8601240191240436,2871.1625502460874,2647.37028153001,Water transport
FIN,51,998.7239630999152,1304.2309156665688,1246.3495598429297,-4.4379683941211425,3558.540829408784,3328.8663311567084,Air transport
FIN,52,37.82134441505116,299.042984399333,243.986187423643,-18.4109976986348,8751.671975686755,8821.474611174077,Warehousing
FIN,53,19.520354067593217,193.2072846060405,159.66088824780533,-17.362904523314427,1639.3145272464556,1675.4065640822982,Post
FIN,55T56,3.474809930703844,246.37655994540023,188.6519607244335,-23.42942008515709,10360.278898105942,10688.035976305819,Tourism
FIN,58T60,3.454989604085352,158.01284638375873,125.85368411851847,-20.35224540360265,8972.530615821262,9107.855040854913,Media
FIN,61,3.360686667925276,111.42583997624318,85.77925076591607,-23.016734014116608,5058.490028912744,5212.933866093704,Telecom
FIN,62T63,3.1478264242731817,107.09452148937632,84.30550927630829,-21.27934454175481,14295.578578602945,14395.768581929024,IT
FIN,64T66,7.58347831231592,111.37901485178598,88.64810871795896,-20.40860763948706,15823.87330166349,16208.400867702756,"Finance, insurance"
FIN,68,12.908713486277255,112.25225427799928,87.93643408558572,-21.661765591089164,41289.93958744311,42973.08506617325,Real estate
FIN,69T75,4.6245424518946265,120.31856453435174,94.6260777158232,-21.3537178721852,22272.473670947053,22705.789722760746,R&D
FIN,77T82,8.973455213191828,151.27050096601272,120.47528368314566,-20.357714879113203,15044.37218358623,15390.173898239535,Administration
FIN,84,9.761963173178684,159.5810246414864,124.75195941956902,-21.825317452475403,25814.479682977937,26865.699662064308,Public sector
FIN,85,5.461784629803987,98.96362270891144,77.33616451786558,-21.853947540562658,16844.31119784042,17613.426014468427,Education
FIN,86T88,5.374084689783326,115.35112105724754,90.80592668795866,-21.27867865029883,36099.17059342467,37782.755034504145,Health
FIN,90T93,11.726249635535147,227.14997318315022,175.17725875829552,-22.88035243699953,6651.743091297437,6919.388764444466,Entertainment
FIN,94T98,6.819059451748768,225.22550203450152,171.18891589970124,-23.992214756623156,7918.980672056106,8237.748378216587,Other service
FRA,01T02,898.3510273590049,1237.5807460387848,1171.8578749973096,-5.31059256148248,103160.32249937522,102071.10417988255,Agriculture
FRA,03,339.9293818234469,562.9160927614685,522.5407567322382,-7.172531847715192,3059.458980630739,3001.79338121912,Fishing
FRA,05T06,13959.818669268465,14003.66169326286,13989.493602237762,-0.1011741881190602,409.6393836936834,90.01480889609087,"Mining, energy"
FRA,07T08,204.58929541373263,475.8091172157136,409.8054137697847,-13.871887077776478,5179.770369701724,5076.26700131509,"Mining, non-energy"
FRA,10T12,48.148831834253976,451.59495922963265,371.34514432905587,-17.770307940875483,182745.8666139482,191478.60432039705,Food products
FRA,13T15,28.507103199343632,243.459626878515,198.39368948270936,-18.51064095251131,18626.936461654444,19120.11312801415,Textiles
FRA,16,33.740922087847615,401.6937352128608,339.4754829798175,-15.48897749178819,13352.769541674646,13904.609113632709,Wood
FRA,17T18,73.95491662867774,262.53388281590554,229.144139003104,-12.718260764921979,30518.592987295666,31653.30658708442,Paper
FRA,19,173.43791883052276,1096.89561004376,902.0826282623435,-17.76039396981855,46024.87510869193,47388.48145565096,Coke
FRA,20,215.2759607299064,499.5106877402532,447.1109186238224,-10.490219809606728,79362.62891031915,83612.69305658246,Chemicals
FRA,21,89.15967689794448,225.94104330432563,201.79542953871987,-10.686687736093802,31953.906733658005,32714.075058476526,Pharmaceuticals
FRA,22,28.600437199805285,269.9650101270842,223.53257384374257,-17.199427533769608,35558.89698101971,38645.91689055971,Plastics
FRA,23,675.7751964307334,964.810852881576,911.9811240505583,-5.475656567630068,28563.393717245566,29051.12316380649,Non-metallic minerals
FRA,24,753.1927400992577,1184.8144682509417,1095.1546464893052,-7.567414490978919,37889.02810751896,34600.825340144744,Basic metals
FRA,25,14.948779994373908,296.89356591990236,235.66448387931075,-20.623243164895783,63951.70711989863,67295.95299211156,Fabricated metals
FRA,26,15.035473667906032,183.5511589000672,146.21428787719356,-20.34139759542535,32190.53890088758,33294.1702772389,Electronic
FRA,27,13.895581714583203,278.5970345094859,218.68911801691291,-21.503429352021058,24108.382569433743,25353.671220056884,Electrical equipment
FRA,28,15.73201262396442,250.01355959597296,198.44768338480682,-20.62523180522595,44940.21311189605,46505.38370270713,Machinery
FRA,29T30,7.203778968149427,239.38296875319858,188.1881418117741,-21.386160932027636,168106.21277447284,174672.11655863104,Transport equipments
FRA,31T33,15.077841581356516,208.42174113855154,166.09444087775043,-20.308486067517975,83500.01511865805,89307.95673542262,Manufacturing nec
FRA,35,200.61464934474228,606.1631504536962,538.9199199433904,-11.093256074701372,135583.31900906548,138165.2467281225,Energy
FRA,36T39,18.37078264321039,157.0729332075422,130.56411426191656,-16.87675807938166,46541.29421731508,47986.222390137875,Water supply
FRA,41T43,16.99046655780192,213.97196443867034,173.63720286973856,-18.850488976322268,358612.871475394,374674.5675199916,Construction
FRA,45T47,18.43044653604061,105.62052783703194,90.20436823022841,-14.59579867901249,518761.16953018657,532761.9583693744,"Wholesale, retail"
FRA,49,121.91401199386416,257.9782698262441,235.13478772738904,-8.854808629517834,113752.30601629258,117487.14099294764,Land transport
FRA,50,683.5715658660963,973.9470441768439,926.0053475747127,-4.92241307048171,22184.94852223073,22576.868124271063,Water transport
FRA,51,959.2832813878003,1217.018744086093,1172.7920050587663,-3.634022831796088,24909.22177381323,23779.726880296676,Air transport
FRA,52,19.26952202278994,106.70279895708178,91.49557996590889,-14.25194009886242,79399.99747738833,81460.69421355127,Warehousing
FRA,53,14.434824925474906,66.4077038611735,56.621680800863025,-14.736276804221902,15379.472986070608,15855.44216724,Post
FRA,55T56,7.957285790692507,160.46016247545973,131.28873797573172,-18.179854768743226,138112.42035386997,143589.64539098,Tourism
FRA,58T60,14.571184290689086,131.1041842440375,111.2658209305688,-15.131754511009007,67393.28666836594,68940.63188446568,Media
FRA,61,13.666680445051275,101.64739910334275,85.04910748858902,-16.329283150549287,64829.20293353474,66613.94457210912,Telecom
FRA,62T63,11.218583222050468,59.060171979154475,50.42383951484964,-14.622938225362873,121494.8423541559,125121.12849827034,IT
FRA,64T66,8.897356240661706,66.01847649737081,57.360043909914346,-13.115165703348652,266146.4749695005,273531.0837422371,"Finance, insurance"
FRA,68,7.279135739221618,26.089002764617817,22.937135871139613,-12.081208783314636,384386.2925819267,400705.9280024125,Real estate
FRA,69T75,11.580851207929715,76.73866444647544,65.55285781134185,-14.576493760763313,431229.096232622,444045.8921159233,R&D
FRA,77T82,13.653561174818243,72.37923104475156,61.91810640480898,-14.4532132891472,246016.4023870289,252723.90755962068,Administration
FRA,84,13.082591448857809,64.52283098823126,55.28826901286346,-14.31208431795585,264244.2832151437,276119.73163280054,Public sector
FRA,85,9.353061587837614,48.704760560464834,41.93535066324421,-13.898867008732537,162941.29849222366,170097.08618829737,Education
FRA,86T88,8.281093346647006,55.18172315979379,46.429589762100576,-15.860565594062763,299839.63421996206,313779.58893224713,Health
FRA,90T93,18.39550476941145,114.40499783410674,97.2840584540931,-14.965202311213616,64798.43934383852,67502.53947557806,Entertainment
FRA,94T98,10.249788513097538,78.75480235027693,65.818149187493,-16.426494355538736,57854.85224814579,60280.32257353873,Other service
GBR,01T02,1410.3452153641574,1836.1871508494012,1741.8513587660177,-5.137591341914401,41044.27828689689,38772.75843034566,Agriculture
GBR,03,195.790011447267,436.2789534367294,395.20037086308724,-9.41566909199976,2676.336735089937,2662.1297910781136,Fishing
GBR,05T06,496.16402522019706,662.6689785546604,637.9037813500893,-3.7371897592952337,46107.43764249085,41356.73062322552,"Mining, energy"
GBR,07T08,31.31550637256609,337.24608145500895,290.80051318359796,-13.772011247996417,8147.750853861673,8357.263360515604,"Mining, non-energy"
GBR,10T12,35.42814954901715,472.72571071305345,372.4960098811861,-21.202506773046494,131928.9903508287,138856.3672601172,Food products
GBR,13T15,49.31918167381454,171.9206872715166,150.2328818017474,-12.615006264788477,16727.771467425307,17388.033207593224,Textiles
GBR,16,28.198917537418325,421.11004974437816,340.045458274211,-19.250215358045935,11062.903237318367,11814.970775290301,Wood
GBR,17T18,39.06565948136283,255.52408229697824,217.07658627454617,-15.046525429938598,32534.968483159995,33909.63530249338,Paper
GBR,19,360.6020980157232,1051.930306269021,949.631534305548,-9.724862127635205,42078.25681486506,39916.29452064083,Coke
GBR,20,248.8193028552037,544.1344088719623,497.50672991666954,-8.569147290640174,48056.65401071566,49636.54518685364,Chemicals
GBR,21,52.47234539486636,183.11420937640423,160.3053795137567,-12.456067686021228,35256.66684190174,36929.869629827714,Pharmaceuticals
GBR,22,128.2238342732129,410.51041077022813,358.2021612210071,-12.742246768133512,31951.937978007416,33794.86954115794,Plastics
GBR,23,629.1019528920431,894.0080560650781,851.0596711237752,-4.804026613623336,20268.647619646068,20897.876024157653,Non-metallic minerals
GBR,24,592.7975423712081,1058.9791906494954,964.168136492924,-8.95306111713316,20152.406633155817,20056.908079549154,Basic metals
GBR,25,25.41445760181441,261.4110630046367,214.7642299112534,-17.844245976902613,46272.87422085459,48990.7684273568,Fabricated metals
GBR,26,19.541173255330403,151.269475487276,124.04708277139991,-17.995958952185234,30857.92199480729,31934.204799256793,Electronic
GBR,27,20.582377549733703,252.23832460916356,204.19605908140778,-19.046378302026852,17393.520215774675,18403.939690607556,Electrical equipment
GBR,28,20.690185752384643,233.03689540394072,188.54120906850383,-19.093837590957037,50797.03065879277,52525.03008735387,Machinery
GBR,29T30,15.06053419593938,256.37615036224537,206.72725845633724,-19.36564373704691,132199.82598869654,137386.03994390336,Transport equipments
GBR,31T33,79.71412204205303,254.1514714778126,219.06303167573782,-13.806113180477112,51082.54216049478,53564.48173906247,Manufacturing nec
GBR,35,420.25188202310966,1030.165763218624,956.5976187901151,-7.141388993423206,161412.7215170206,155656.2259678602,Energy
GBR,36T39,12.416745244289595,103.97704882315907,89.33210733204967,-14.084782802421188,60080.15670153835,62067.54318973621,Water supply
GBR,41T43,12.840096074735868,166.1242040504372,137.7289572430581,-17.09278125345179,421102.76812015416,436293.366945939,Construction
GBR,45T47,29.20566188744941,123.1947331024864,108.1169982910549,-12.238944337732562,470901.8426974976,483773.2245624613,"Wholesale, retail"
GBR,49,194.88164740123932,336.32925737289844,314.0161497933667,-6.634304655450336,84148.50869069425,85613.32143094046,Land transport
GBR,50,546.2104414916441,715.9169382618278,685.7389573157805,-4.215290815624002,19653.597193572183,20870.295042843332,Water transport
GBR,51,1308.314924691978,1692.3552880286882,1627.974509918756,-3.8042117140145564,35129.921040089626,30164.700789876813,Air transport
GBR,52,33.210794937602635,187.27142704048313,161.3524365046895,-13.840333758011369,67056.50991444648,68525.12615520036,Warehousing
GBR,53,38.825047705393374,118.87073082388672,107.2793001519766,-9.751290827919135,27327.719158284803,27977.242703732543,Post
GBR,55T56,7.771023673777942,145.3635759329098,118.7480142835398,-18.309649771999275,137176.26464027434,142336.46370717124,Tourism
GBR,58T60,7.420105578465651,87.05106922722936,73.32841147194407,-15.763916373577274,88812.75246440223,91445.94505865636,Media
GBR,61,9.893161005058792,61.3803709453004,53.19781090165411,-13.330906799077908,71968.90858603477,73828.59811272053,Telecom
GBR,62T63,7.44779667276026,59.42754014747111,51.33866900118941,-13.611317456870907,134670.70115761817,137821.21494074972,IT
GBR,64T66,11.169467477334232,82.05032718914417,71.00776579751522,-13.458278315177708,378710.98229022784,384368.8191848226,"Finance, insurance"
GBR,68,7.1743185054254095,35.705347736706265,31.409438751986045,-12.031556215048099,431399.860162255,447710.07437336206,Real estate
GBR,69T75,10.377204514359184,76.14624589454122,65.65815751798917,-13.773611887679323,340457.77888556634,347696.21159861056,R&D
GBR,77T82,14.383171502306933,115.6744480366712,98.61948779428286,-14.743930515217627,235831.15861866443,241097.00729699392,Administration
GBR,84,14.635066819476643,93.88724863725687,79.74873940713415,-15.059030310653071,218857.90065115265,227208.80832856547,Public sector
GBR,85,10.18383235222312,61.26320381503729,52.98067537639593,-13.519580960289872,206307.40249188745,213811.56805988643,Education
GBR,86T88,10.19728581707988,87.02874497754834,74.25474994994745,-14.677903296084892,317535.4754278371,330083.20067160705,Health
GBR,90T93,9.448656121049249,91.24706772195549,77.83774435334765,-14.695621134334104,70592.04943590767,73029.8441810012,Entertainment
GBR,94T98,8.0918141776662,55.86286219257217,48.008119764256634,-14.060759008799849,72171.70181834728,74934.6951096696,Other service
GRC,01T02,671.087801600274,1081.1735089380713,986.1882642447213,-8.78538402098333,13991.93813031479,15341.927633867183,Agriculture
GRC,03,92.21687760248702,248.6680647254825,217.80770906531544,-12.410260921214558,1030.180184689293,1076.8140286884175,Fishing
GRC,05T06,10802.041943203676,11116.232893105667,11030.684517387468,-0.7695806352820824,220.87788905855504,65.34673236674891,"Mining, energy"
GRC,07T08,276.4278074609702,704.941434867236,518.1005985216324,-26.504448044083546,1240.824572312625,1172.118481514596,"Mining, non-energy"
GRC,10T12,45.34775848060677,617.3728177366311,478.8170423739521,-22.44280463636906,17861.96335032527,18904.589067557732,Food products
GRC,13T15,35.29685893138974,442.9368272701102,344.71743300590066,-22.174582969212835,1983.1793003469925,1975.4772810808777,Textiles
GRC,16,39.555441999292434,521.4833915988818,408.63119142130535,-21.640612528726678,418.2315030172315,448.38662792074336,Wood
GRC,17T18,44.08301969123491,363.7903518299404,293.28581546523293,-19.38054047064611,2245.762669921732,2351.7510433346843,Paper
GRC,19,338.76600229151853,1610.8593745254,1339.8314759064733,-16.82505021264059,19097.38769931585,17424.11477966675,Coke
GRC,20,298.271955732975,718.2145446554426,624.2443707428971,-13.083858383517835,2798.875938398211,2932.522172767032,Chemicals
GRC,21,30.33804647366422,302.17154293335955,236.5641011655552,-21.711985559895467,2208.448063989921,2336.6103964139866,Pharmaceuticals
GRC,22,96.7996964886792,547.2337501118185,442.3379860790776,-19.168365257315926,2117.7752352144507,2243.9716285679533,Plastics
GRC,23,2812.943430052266,3724.140852995359,3470.9997428252423,-6.797302254733822,2277.647261424292,1479.7962990497172,Non-metallic minerals
GRC,24,281.0255890943251,1478.0806401643317,1136.5909354430964,-23.103590930144975,5508.970126134549,5265.436930584054,Basic metals
GRC,25,30.76751257305061,625.6007688655299,463.4665928459257,-25.916556386850317,3250.181494606438,3305.9396186601393,Fabricated metals
GRC,26,14.00159123224208,337.4962858634588,253.97111603752867,-24.748470820126897,714.2045381936705,743.364147643907,Electronic
GRC,27,11.093035564215592,881.7472516089722,609.9621445163625,-30.82347085252249,1352.1997575116109,1333.080564885055,Electrical equipment
GRC,28,18.780554381627763,491.0279374618738,365.4757416410784,-25.56925711188154,1011.6847252702462,1036.3454462984146,Machinery
GRC,29T30,71.22138342961537,444.49587360667135,351.7883700969112,-20.85677483516885,730.1178030526333,757.7127179738784,Transport equipments
GRC,31T33,63.402447299826925,443.9376487591685,343.2292624569541,-22.685254693694077,1719.1765403714558,1825.5956762790217,Manufacturing nec
GRC,35,2402.1148510608023,3316.5084672073494,3072.0192248310423,-7.371886572693668,12088.098113700482,9772.138601594423,Energy
GRC,36T39,25.3498413751842,785.4262071050313,588.0884185015208,-25.12493049230804,4063.1417954682006,4249.92996573933,Water supply
GRC,41T43,46.451686068036885,706.4473832696563,518.7624422009238,-26.56743382643286,8352.76462154041,8742.01885838109,Construction
GRC,45T47,24.925402352089986,184.98595962129073,148.35462869355916,-19.80222228904529,41764.6217017922,42725.67902297425,"Wholesale, retail"
GRC,49,102.41269923357424,388.3003548286728,323.2833594794222,-16.743995863186285,6727.681285194787,6902.042310024869,Land transport
GRC,50,1300.0476240418086,2320.58225786885,2097.9665680105404,-9.59309626295051,18017.0322739244,13197.11434163402,Water transport
GRC,51,666.9098531358244,1078.386103923858,990.3147889701477,-8.166955660245492,2889.4459887482617,3014.0606282502754,Air transport
GRC,52,77.44393226786805,423.86806483171495,342.58055957777253,-19.177548864459837,6288.420354425355,6162.891785315083,Warehousing
GRC,53,102.73370839853948,344.4083299738822,294.4729744514471,-14.498881466142777,1080.4632844498587,1100.1128460651,Post
GRC,55T56,9.45922308707027,306.2717791426517,236.42319911908356,-22.806077732364272,25372.062566962173,26458.653994700555,Tourism
GRC,58T60,4.3987332852537335,216.28439172681212,166.5929104196692,-22.975065796660914,2273.381755953218,2336.6889264343927,Media
GRC,61,7.67882487339559,151.28226282361862,117.68418574982948,-22.208867349479988,7292.782544633903,7610.648839160279,Telecom
GRC,62T63,10.409433733486328,129.27336390710767,103.06225803768773,-20.27572044017863,2689.867740828803,2774.075799332697,IT
GRC,64T66,4.13822693295678,44.82666511522423,35.81373496501405,-20.106180388487502,13532.365650133106,13974.958685275296,"Finance, insurance"
GRC,68,3.28659601568944,47.31400076758487,35.78398625888043,-24.369138778481243,34686.344003275946,36128.52604836958,Real estate
GRC,69T75,13.91065792227019,124.97688423482876,99.66835369989089,-20.250569287184106,10639.324238076491,10859.278674247747,R&D
GRC,77T82,19.333086143392112,200.22029894771748,159.84967209609346,-20.163103872982333,7551.820693143789,7831.829800791334,Administration
GRC,84,10.526395583070398,94.59531952582851,74.48551285727788,-21.25877556030646,23939.81852679863,25205.346244666136,Public sector
GRC,85,8.660669490193868,72.43787657540408,56.84260550517484,-21.52916651828602,11661.915988637864,12289.28073832518,Education
GRC,86T88,8.730812564864848,159.479456642004,123.91481210732867,-22.300455045134797,11682.761397315478,12317.027637361372,Health
GRC,90T93,16.405705910302554,192.25144786885323,149.7309386783222,-22.11713340101187,5120.1698030713305,5360.339445759894,Entertainment
GRC,94T98,11.49393338838841,231.82764370562464,179.9843394417006,-22.3628655475422,6003.16685928477,6285.6048518590205,Other service
HRV,01T02,1136.8596056007812,1564.6534102612384,1468.2070096904954,-6.164074416623691,3333.236031372101,3157.106820844349,Agriculture
HRV,03,244.02326360989807,679.8500479860085,574.5336908469407,-15.491115643965543,381.1112048262424,384.3018075574662,Fishing
HRV,05T06,4061.6824568490006,4954.033104128802,4673.746294648269,-5.657750030917953,365.52819548223374,214.8422314329096,"Mining, energy"
HRV,07T08,82.49726398185365,560.0587794541473,434.6398728046513,-22.393882794183426,234.7248360257778,230.24795527805367,"Mining, non-energy"
HRV,10T12,62.382763350183325,577.1880802180492,464.8039652587434,-19.470969483092844,5642.584282842058,5890.711535234408,Food products
HRV,13T15,23.46642506509404,344.7278051461948,266.8550714127426,-22.589629432539496,1321.0363280307251,1351.0403130673121,Textiles
HRV,16,16.770422453425684,451.336225367961,364.86615384556285,-19.158681856724797,1093.889594395261,1146.341078576789,Wood
HRV,17T18,78.87151384558584,428.8011251005775,355.95741523902,-16.987760898358573,1179.13293996201,1194.1088418865716,Paper
HRV,19,312.2745759275517,1169.7388257780262,967.9465162004376,-17.251056828294196,2836.143088612829,2749.709685190248,Coke
HRV,20,2550.5480837382406,3143.73721165405,2981.8736462502047,-5.148762587528182,799.2596333695365,411.84407326162994,Chemicals
HRV,21,158.5552374548693,436.85221552284816,367.7478391015808,-15.818708012859588,889.2799901367737,890.1469207777297,Pharmaceuticals
